Part Code,Series,Description,UOM,Group Code,Group Name,Class Code,Class Name,Activity Code,Activity Name,,,
20309.80144,80144,"TCM FD30T3Z, 3 TON DIESEL FORKLIFT, 3 METER MAST FORKLIFT",Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80145,80145,"TCM FD100Z8, 10TON DIESEL FORKLIFT, 4 METER MAST",Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80149,80149,TOYOTA RAV4 8,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80150,80150,EQUIPMENT,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80153,80153,JACK HAMMER,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80154,80154,4.5 INCH GRINDER,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80155,80155,9 INCH GRINDER,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80156,80156,14 INCH GRINDER,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80157,80157,FUSO TF CANTER TRUCK DIESEL,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80159,80159,4 INCH GRINDER,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80160,80160,ELECTRIC DRILL,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80161,80161,CHARGER DRILL,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80162,80162,ELECTRIC SAW,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80163,80163,ROTARY HAMMER,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80164,80164,CORDLESS DRILL,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80165,80165,BATTERY PACK,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80166,80166,BATTERY CHARGER,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80168,80168,ELECTRIC HOIST WINCH,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80169,80169,MOBILE CRANE,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80173,80173,25.7M COMPACT CRAWLERS,Day,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80174,80174,JLG-800AJ DIESEL BOOM ARTICULATED 26.4M HEIGHT,Mon,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80175,80175,25.6 METER SPIDER LIFT,Mon,20309,Vehicle & Equipment,66,Plant,1,Preliminaries,,,
20309.80176,80176,FREQUENCY INVERTER FOR HOISTING WITH BRAKING RESISTOR,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80177,80177,ROTARY HAMMER TE 2,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80178,80178,EQUIPMENT MAINTENANCE SERVICE,Sum,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80182,80182,VEHICLE RENTAL CHARGE,Sum,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80183,80183,EASY LIFT,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80184,80184,RIDE-ON SWEEPER MACHINE,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80185,80185,2198935 CORDLESS RECIPROCATING SAW SR 2-A12 BOX,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80186,80186,2267010 RECIPROCAL SAW BLADE SP 20 1014 (5) UNIV,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80187,80187,2077976 BATTERY PACK B 12/2.6,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80188,80188,2372876 BATTERY CHARGER C 4/12-50 230V BOX,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80190,80190,2251347 BATTERY PACK B 22-55 LI-ION,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80191,80191,2372873 BATTERY CHARGER C 4-22 230V BOX,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80192,80192,2149891 CUT-OUT BIT SCOB DDW 1/4 (5),Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80193,80193,2252194 CORDLESS CUT-OUT TOOL SCO 6-22 BOX,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80194,80194,2159202 X-CHANGE MODULE 102 SPX-L ABRAS,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80195,80195,2139633 X-CHANGE BARREL B 102/430-X,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80196,80196,BMU SERVICING,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80197,80197,MOBILIZATION & DE-MOBILIZATION,Trip,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80198,80198,MAK/DHR182RGJ CORDLESS ROTARY HAMMER | WITH DUST COLLECTING SYSTEM MAKITA,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80199,80199,MAK/DGA455RFJ CORDLESS ANGLE GRINDER (BL) 115MM FOR 18V LI-ION MAKITA,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80200,80200,MAK/DHR242RFJ CORDLESS ROTARY HAMMER (BL) 24MM SDS PLUS FOR 18VLI-ION MAKITA,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80201,80201,MAK/SG-1250 MAKITA WALL CHASER 125MM,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80202,80202,MAK/VC2000L VACUUM CLEANER 20L (WET AND DRY) MAKITA,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80203,80203,MAK/DHP486RFJ CORDLESS HAMMER DRIVER DRILL (BL / XPT) FOR 18V LI-ION MAKITA,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80204,80204,MAK/SK105GDZ CROSS LINE LASER LEVELER (GREEN) FOR 12V (CXT) LI-ION MAKITA,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80205,80205,MAK/A-196845-3 DUST COLLECTING WHEEL GUARD FOR 115/125MM GRINDERS MAKITA,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80206,80206,MAK/A-195897-1 DUST EXTRACTION SYSTEM SET DHR242 /HAMMERS MAKITA,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80207,80207,"MAK/A-198433-2 FAST CHARGER FOR 12V MAX(220-240V, 3PIN) - CARTON MAKITA",Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80208,80208,MAK/A-197396-9 BL1021B LI-ION BATTERY 12VMAX 2.0AH (CARTON) MAKITA,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80209,80209,MITSUBISHI OUTLANDER,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80217,80217,GOLF CARTS,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80218,80218,BEACH CLEANING MACHINE,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80219,80219,PASSENGER HOIST,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80220,80220,TOWER CRANE,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.80221,80221,CRADLE,Pcs,20309,Vehicle & Equipment,75,Vehicle & Equipment,1,Preliminaries,,,
20309.10685,10685,GAS STOVE,Pcs,20309,Vehicle & Equipment,95,Other Expenses,1,Preliminaries,,,
20310.10593,10593,WD 40 SPRAY,Pcs,20310,Miscellaneous,56,Site Consumables,1,Preliminaries,,,
20310.13720,13720,INDUSTRIAL DUCT FAN 20 INCH,Pcs,20310,Miscellaneous,66,Plant,1,Preliminaries,,,
20310.80067,80067,NEW ESTIMARA,Pcs,20310,Miscellaneous,66,Plant,1,Preliminaries,,,
20310.80086,80086,E-CASH CARD,Pcs,20310,Miscellaneous,66,Plant,1,Preliminaries,,,
20310.10349,10349,PETROL,Pcs,20310,Miscellaneous,69,Diesel & Petrol,1,Preliminaries,,,
20310.11022,11022,DIESEL,Pcs,20310,Miscellaneous,69,Diesel & Petrol,1,Preliminaries,,,
20310.10022,10022,ELECTRIC AIR COMPRESSOR,Pcs,20310,Miscellaneous,76,Miscellaneous,1,Preliminaries,,,
20310.10023,10023,AIR COMPRESSOR HOSE,Pcs,20310,Miscellaneous,76,Miscellaneous,1,Preliminaries,,,
20310.10134,10134,DIESEL TANK,Pcs,20310,Miscellaneous,76,Miscellaneous,1,Preliminaries,,,
20310.10305,10305,AIR COMPRESSOR,Pcs,20310,Miscellaneous,76,Miscellaneous,1,Preliminaries,,,
20310.10350,10350,PETROL TANK,Pcs,20310,Miscellaneous,76,Miscellaneous,1,Preliminaries,,,
20310.10353,10353,PISTON,Pcs,20310,Miscellaneous,76,Miscellaneous,1,Preliminaries,,,
20310.10371,10371,MECHANICAL FLOAT SWITCH,Pcs,20310,Miscellaneous,76,Miscellaneous,1,Preliminaries,,,
20310.12374,12374,HIGH PRESSURE WASHER,Pcs,20310,Miscellaneous,76,Miscellaneous,1,Preliminaries,,,
20310.12375,12375,FOAMING MACHINE,Pcs,20310,Miscellaneous,76,Miscellaneous,1,Preliminaries,,,
20310.12721,12721,GARMENT,Pcs,20310,Miscellaneous,76,Miscellaneous,1,Preliminaries,,,
20310.13814,13814,INDUSTRIAL PEDESTAL FAN 24 INCH,Pcs,20310,Miscellaneous,66,Plant,1,Preliminaries,,,
20310.13815,13815,AIR COOLER 36 INCH DA 36A,Pcs,20310,Miscellaneous,66,Plant,1,Preliminaries,,,
20310.13824,13824,AIR COOLER - EVAPORATING UNIT,Pcs,20310,Miscellaneous,66,Plant,1,Preliminaries,,,
20310.14043,14043,CURTAIN,Pcs,20310,Miscellaneous,66,Plant,1,Preliminaries,,,
20310.14044,14044,OTHER MICELLANEOUS ITEM,Pcs,20310,Miscellaneous,66,Plant,1,Preliminaries,,,
20401.11815,11815,ENGINEER,Day,20401,Engineer,78,Engineer,1,Preliminaries,,,
20402.11385,11385,FOREMAN/SUPERVISOR,Pcs,20402,Foremen,79,Foremen,1,Preliminaries,,,
20404.11116,11116,DRIVER,Trip,20404,Driver,81,Driver,1,Preliminaries,,,
20404.11786,11786,YACHT CAPTAIN,Trip,20404,Driver,81,Driver,1,Preliminaries,,,
20404.12064,12064,SECURITY GUARD,Hrs,20404,Driver,81,Driver,1,Preliminaries,,,
20406.11151,11151,LABOUR,Day,20406,Unskilled Labour,83,Unskilled Labour,1,Preliminaries,,,
20407.11117,11117,MASON,Hrs,20407,Skilled Labour,84,Skilled Labour,1,Preliminaries,,,
20407.11123,11123,CLEANER,Mon,20407,Skilled Labour,84,Skilled Labour,1,Preliminaries,,,
20407.11139,11139,PAINTER,Mon,20407,Skilled Labour,84,Skilled Labour,1,Preliminaries,,,
20407.11140,11140,CARPENTER,Day,20407,Skilled Labour,84,Skilled Labour,1,Preliminaries,,,
20407.11354,11354,STEEL FIXER,Day,20407,Skilled Labour,84,Skilled Labour,1,Preliminaries,,,
20407.12393,12393,PLUMBER,Hrs,20407,Skilled Labour,84,Skilled Labour,1,Preliminaries,,,
20407.14121,14121,HOUSEMAID,Sum,20407,Skilled Labour,84,Skilled Labour,1,Preliminaries,,,
20408.10982,10982,SITE NURSE,Day,20408,Nurse,85,Nurse,1,Preliminaries,,,
20408.11018,11018,SURVEYOR,Day,20408,Nurse,88,Surveyor,1,Preliminaries,,,
20409.11533,11533,TEA BOY,Day,20409,Office Assistant,83,Unskilled Labour,1,Preliminaries,,,
20412.12269,12269,WATCHMAN,Mon,20412,Watchman,89,Watchman,1,Preliminaries,,,
20413.11526,11526,SECRETARY,Mon,20413,Administration,86,Office Assistant,1,Preliminaries,,,
20413.11772,11772,DOCUMENT CONTROLLER,Mon,20413,Administration,86,Office Assistant,1,Preliminaries,,,
20413.12417,12417,STAFF,Mon,20413,Administration,77,Manpower,1,Preliminaries,,,
20413.12418,12418,WORKERS,Mon,20413,Administration,77,Manpower,1,Preliminaries,,,
20417.11162,11162,VEHICLE MAINTENANCE SUPERVISOR,Day,20417,Plant HO,66,Plant,1,Preliminaries,,,
20422.11225,11225,ELECTRICIAN,Day,20422,Electrician,27,Electrical Manpower,1,Preliminaries,,,
205.10601,10601,WELDING ROD,Pcs,205,HSE,5,Reinforcement Sundries,1,Preliminaries,,,
205.10884,10884,TARPAL 40X40,Pcs,205,HSE,56,Site Consumables,1,Preliminaries,,,
205.30123,30123,THIRD PARTY INSPECTION & REPORTING SERVICE,Pcs,205,HSE,71,Inspection,1,Preliminaries,,,
205.30125,30125,PRE WORK INSPECTION & ASSESSMENT,Sum,205,HSE,71,Inspection,1,Preliminaries,,,
205.10870,10870,SIGNAGE,Pcs,205,HSE,76,Miscellaneous,1,Preliminaries,,,
205.10086,10086,CLEAR EYE GLASS,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10128,10128,DARK GLASSES,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10151,10151,DUST MASK,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10152,10152,DUST MASK  FILTER,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10153,10153,EAR MUFFS,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10154,10154,EAR PLUGS,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10155,10155,ELBOW (1 INCH),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10164,10164,CLEAR EYE GLASSES,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10165,10165,BLACK  EYE GLASSES,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10166,10166,EYEWASH MEDICINAL,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10170,10170,FIRE EXTINGUISHER,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10171,10171,FIRE BLANKET,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10186,10186,FLUSH CHEMICAL CLEANER,Bag,205,HSE,90,HSE,1,Preliminaries,,,
205.10210,10210,GLOVES (VAULTEX),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10249,10249,HELMET WELDING,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10321,10321,ORAL REHYDRATION SALT,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10322,10322,OXYGEN REFILLING,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10430,10430,RUBBER GLOVES,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10455,10455,SECURITY COVERALL,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10533,10533,STREPSILS,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10535,10535,BRUFEN,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10536,10536,CETRIZINE,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10537,10537,OMOL,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10538,10538,RANTAC,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10560,10560,TOILET BRUSH,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10561,10561,TOILET CHEMICAL,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10563,10563,TORCH,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10564,10564,TRAFFIC CONE,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10574,10574,WALKIE TALKIE,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10575,10575,WARNING TAPE,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10581,10581,ELECTRIC WATER COOLER,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10582,10582,WATER FILTER,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10594,10594,WEIGHING MACHINE,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10596,10596,WELDER JACKET,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10597,10597,WELDING GLASSES,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10598,10598,WELDING GLOVES,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10600,10600,WELDING MASK,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10626,10626,WOUND DRESSING BANDAGE,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10627,10627,HSE INDUCTION STICKERS,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10628,10628,SAFETY BELT,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10629,10629,LABEL STICKER,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10630,10630,SAFETY COVERALL (2PCS),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10631,10631,SAFETY EAR PLUG,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10632,10632,SAFETY EYE GLASS,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10633,10633,SAFETY FENCE MESH,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10634,10634,SAFETY FLAG,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10635,10635,SAFETY HELMET (GREEN),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10636,10636,SAFETY HELMET (RED),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10637,10637,SAFETY HELMET (WHITE),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10638,10638,SAFETY HELMET (YELLOW),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10639,10639,SAFETY JACKET (ENGINEER),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10640,10640,SAFETY JACKET (LABOUR),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10641,10641,SAFETY SHOE (45),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10642,10642,SAFETY SHOE (46),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10643,10643,SAFETY SHOE (44),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10644,10644,SAFETY SHOE (43),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10645,10645,SAFETY SHOE (42),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10646,10646,SAFETY SHOE (41),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10647,10647,SAFETY SHOE (40),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10648,10648,SAFETY SHOE (39),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10649,10649,SAFETY SHOE (38),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10650,10650,SAFETY GLASS,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10709,10709,STORM WATER MAIN BELOW - GREY,Rolls,205,HSE,90,HSE,1,Preliminaries,,,
205.10710,10710,FOUL SEWAGE LINE - RED,Rolls,205,HSE,90,HSE,1,Preliminaries,,,
205.10711,10711,ELECTRIC CABLE BELOW - YELLOW,Rolls,205,HSE,90,HSE,1,Preliminaries,,,
205.10712,10712,ELV DUCT/CABLE BURRIED BELOW -YELLOW,Rolls,205,HSE,90,HSE,1,Preliminaries,,,
205.10713,10713,CCTV CABLE BELOW - GREEN,Rolls,205,HSE,90,HSE,1,Preliminaries,,,
205.10714,10714,ADDITIONAL DYE CHARGE FOR CCTV,Rolls,205,HSE,90,HSE,1,Preliminaries,,,
205.10720,10720,FLUDREX,Box,205,HSE,90,HSE,1,Preliminaries,,,
205.10721,10721,EZIPECT (8MG),Box,205,HSE,90,HSE,1,Preliminaries,,,
205.10722,10722,RENNIE (CHEWABLE 96's),Box,205,HSE,90,HSE,1,Preliminaries,,,
205.10723,10723,RELIEF  SPRAY,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10724,10724,LATEX GLOVES (L),Box,205,HSE,90,HSE,1,Preliminaries,,,
205.10725,10725,ALCOHOL SWAB,Box,205,HSE,90,HSE,1,Preliminaries,,,
205.10726,10726,BAND AID (PUBCARE),Box,205,HSE,90,HSE,1,Preliminaries,,,
205.10727,10727,ELASTIC BANDAGE (7.5CMX 3.5CM),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10765,10765,MEDICAL CONSULTATION,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10769,10769,HESSIAN CLOTH (BURLAP),BUN,205,HSE,90,HSE,1,Preliminaries,,,
205.10770,10770,POTABLE WATER MAIN BELOW - BLUE,Rolls,205,HSE,90,HSE,1,Preliminaries,,,
205.10771,10771,FIRE FIGHTING WATER LINE BELOW - RED,Rolls,205,HSE,90,HSE,1,Preliminaries,,,
205.10772,10772,IRRIGATION WATER MAIN BELOW - GREEN,Rolls,205,HSE,90,HSE,1,Preliminaries,,,
205.10808,10808,RAINCOAT (YELLOW),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10833,10833,SAFETY SHOE (47),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10843,10843,SAFETY PROFESSIONAL CERTIFICATION RENEWAL,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10885,10885,PANADREX,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10896,10896,FAMODAR,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10897,10897,FLUTAB,Box,205,HSE,90,HSE,1,Preliminaries,,,
205.10898,10898,IMODIUM,Box,205,HSE,90,HSE,1,Preliminaries,,,
205.10899,10899,MEDIJEL ORAL GEL,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10904,10904,MUCOSOLVAN,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10963,10963,BETADINE DRY SPRAY,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10964,10964,BETADINE SOLUTION,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10965,10965,INJ NS (500ml),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10966,10966,GAUZE SWAB,Box,205,HSE,90,HSE,1,Preliminaries,,,
205.10967,10967,TAB TERA GRIP,Box,205,HSE,90,HSE,1,Preliminaries,,,
205.10968,10968,CARTRIDGE MASK,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10969,10969,HAND SANITIZER,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10970,10970,SLEEVES FOR DIGITAL THERMOMETER,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.10986,10986,ALCOHOL,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11005,11005,DIGITAL THERMOMETER,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11006,11006,BLOOD SAMPLE COLLECTION TUBE,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11007,11007,SYRINGE (5ML),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11008,11008,SYRINGE (10ML),Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11009,11009,SYRINGE NEEDLE,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11010,11010,TOURNIQUET,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11028,11028,ADHESIVE PLASTER,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11029,11029,PANADOL,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11030,11030,DIABETIS TEST STRIP,Pkts,205,HSE,90,HSE,1,Preliminaries,,,
205.11031,11031,COLD/HOT COMPRESSION,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11042,11042,KEY TAG,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11048,11048,SECURITY GUARD UNIFORM,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11079,11079,NEBO OINTMENT,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11080,11080,HYDROGEN PEROXIDE,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11094,11094,HYCOM TABLET,Pkts,205,HSE,90,HSE,1,Preliminaries,,,
205.11095,11095,PVC BARRIER,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11108,11108,FAMOTIDINE,Pkts,205,HSE,90,HSE,1,Preliminaries,,,
205.11109,11109,ALCOHOL PADS,Pkts,205,HSE,90,HSE,1,Preliminaries,,,
205.11112,11112,MEDICINE,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11113,11113,FIRST AID EQUIPMENT,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11114,11114,FIRST AID BOX,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11133,11133,SPILL KIT,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11134,11134,TRAFFIC CONE LIGHT,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11266,11266,POWDER FLUE LACTEN,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11314,11314,PANTOR,Box,205,HSE,90,HSE,1,Preliminaries,,,
205.11340,11340,DISPOSABLE COVERALL,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11363,11363,SODIUM CHLORIDE,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11507,11507,GLUCOSE TEST STRIP,Box,205,HSE,90,HSE,1,Preliminaries,,,
205.11508,11508,DULCOLAX,Box,205,HSE,90,HSE,1,Preliminaries,,,
205.11520,11520,CAUTION-FOUL SEWAGE LINE BELOW-RED 150MM X 500MTR X 100MICRON,Rolls,205,HSE,90,HSE,1,Preliminaries,,,
205.11521,11521,CAUTION-SURFACE WATER MAIN BELOW-GREY 150MM X 500MTR X 100MICRON,Rolls,205,HSE,90,HSE,1,Preliminaries,,,
205.11802,11802,KENWOOD TH-K20E,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11843,11843,BP APPARATUS,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11844,11844,SALINE,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11907,11907,EYE DROPS,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11952,11952,SAFETY LIFE LINE,BUN,205,HSE,90,HSE,1,Preliminaries,,,
205.11983,11983,WIRE ROPE CLIP 8MM,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
205.11985,11985,POVIDONE IODINE SOLUTION,Pcs,205,HSE,90,HSE,1,Preliminaries,,,
